what is the elevation of the highest point in the united states,SELECT max ( highlow.highest_elevation ) FROM highlow ;
how many rivers are there in STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
what state has the most people,SELECT state.state_name FROM state WHERE state.population = ( SELECT max ( state.population ) FROM state ) ;
what are the states that border the state with the greatest population,"SELECT border_info.state_name FROM state , border_info WHERE state.state_name = border_info.border AND state.population = ( SELECT max ( state.population ) FROM state ) ;"
what river runs through STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what is the highest point in the state with the capital CITY@0,SELECT highlow.highest_point FROM highlow WHERE highlow.state_name IN ( SELECT state.state_name FROM state WHERE state.capital = CITY@0 ) ;
what is the average population per square km in STATE@0,SELECT state.population / state.area FROM state WHERE state.state_name = STATE@0 ;
what is largest capital,"SELECT city.city_name FROM city WHERE city.population = ( SELECT max ( city.population ) FROM city , state WHERE city.city_name = state.capital ) ;"
how many people live in STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what is the capital of STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what rivers run through STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what state has the largest city,SELECT city.state_name FROM city WHERE city.population = ( SELECT max ( city.population ) FROM city ) ;
name the 50 capitals in the united states,SELECT distinct state.capital FROM state ;
what are the major cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
what is the largest state bordering STATE@0,SELECT state.state_name FROM state WHERE state.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) AND state.area = ( SELECT max ( state.area ) FROM state WHERE state.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) ) ;
what states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the largest city in a state that borders STATE@0,SELECT city.city_name FROM city WHERE city.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) AND city.population = ( SELECT max ( city.population ) FROM city WHERE city.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) ) ;
what states capital is CITY@0,SELECT state.state_name FROM state WHERE state.capital = CITY@0 ;
what states have cities named CITY@0,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
what state has the shortest river,SELECT distinct river.traverse FROM river WHERE river.length = ( SELECT min ( distinct river.length ) FROM river ) ;
what states have towns named CITY@0,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
what is the highest point in STATE@0,SELECT highlow.highest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
which states border states through which the RIVER@0 traverses ?,SELECT border_info.border FROM border_info WHERE border_info.state_name IN ( SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ) ;
what state has the largest population density,SELECT state.state_name FROM state WHERE state.density = ( SELECT max ( state.density ) FROM state ) ;
what states in the united states have a city of CITY@0,"SELECT city.state_name FROM city , state WHERE city.state_name = state.state_name AND city.city_name = CITY@0 ;"
what rivers flow through states that border the state with the largest population,SELECT river.river_name FROM river WHERE river.traverse IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name IN ( SELECT state.state_name FROM state WHERE state.population = ( SELECT max ( state.population ) FROM state ) ) ) ;
how many states border at least one other state,SELECT count ( distinct border_info.state_name ) FROM border_info ;
what are the populations of states through which the RIVER@0 run,SELECT state.population FROM state WHERE state.state_name IN ( SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ) ;
what are the major cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
how many states border the largest state,SELECT count ( border_info.border ) FROM border_info WHERE border_info.state_name = ( SELECT state.state_name FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state ) ) ;
what is the major cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
how many people live in STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what is the tallest mountain in united states,SELECT mountain.mountain_name FROM mountain WHERE mountain.mountain_altitude = ( SELECT max ( mountain.mountain_altitude ) FROM mountain ) ;
people in CITY@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 ;
what is the population density of STATE@0,SELECT state.density FROM state WHERE state.state_name = STATE@0 ;
what is the capital of STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
how many states have cities or towns named CITY@0,SELECT count ( city.state_name ) FROM city WHERE city.city_name = CITY@0 ;
how many rivers are there in united states,SELECT count ( river.river_name ) FROM river ;
what states does the RIVER@0 river run through,SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ;
how many people live in CITY@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 ;
which states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the capital of STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what state has the smallest capital ?,"( SELECT city.state_name FROM city WHERE city.population = ( SELECT min ( tmp.population ) FROM ( SELECT city.population FROM city , state WHERE state.capital = city.city_name ) tmp ) ) ;"
which states does the RIVER@0 river run through,SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ;
which states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the lowest point of the united states,SELECT highlow.lowest_point FROM highlow WHERE highlow.lowest_elevation = ( SELECT min ( highlow.lowest_elevation ) FROM highlow ) ;
what is the longest river,SELECT river.river_name FROM river WHERE river.length = ( SELECT max ( river.length ) FROM river ) ;
what state has the largest urban population ?,SELECT city.state_name FROM city GROUP BY city.state_name ORDER BY sum ( city.population ) DESC LIMIT 1 ;
what is the capital of the state STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what state is CITY@0  located in,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
what is the largest city in STATE@0 by population,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population = ( SELECT max ( city.population ) FROM city WHERE city.state_name = STATE@0 ) ;
what states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
how many rivers run through STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
which states does the RIVER@0 river run through,SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ;
what are the major cities in the largest state,SELECT city.city_name FROM city WHERE city.population > 150000 AND city.state_name = ( SELECT state.state_name FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state ) ) ;
what states does the RIVER@0 run through,SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what is the biggest state,SELECT state.state_name FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state ) ;
what is the population of CITY@0 STATE@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 AND city.state_name = STATE@0 ;
what states are next to the STATE@0 ?,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what states does the shortest river run through,SELECT river.traverse FROM river WHERE river.length = ( SELECT min ( river.length ) FROM river ) ;
what is the capital of STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what is the largest state in united states,SELECT state.state_name FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state ) ;
what state borders the least states,"SELECT state.state_name FROM state left outer join border_info ON state.state_name = border_info.state_name GROUP BY state.state_name having count ( border_info.border ) = ( SELECT min ( cnt ) FROM ( SELECT state.state_name , count ( border_info.border ) AS cnt FROM state left outer join border_info ON state.state_name = border_info.state_name GROUP BY state.state_name ) tmp ) ;"
what is the highest elevation in STATE@0,SELECT highlow.highest_elevation FROM highlow WHERE highlow.state_name = STATE@0 ;
what state borders STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what states have a city named CITY@0,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
where is CITY@0,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
show me all the major lakes in the united states,SELECT lake.lake_name FROM lake ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
how many states are in the united states,SELECT count ( state.state_name ) FROM state ;
which states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
how many states border STATE@0,SELECT count ( border_info.border ) FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the number of neighboring states for STATE@0,SELECT count ( border_info.border ) FROM border_info WHERE border_info.state_name = STATE@0 ;
what are the major cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
what is the name of the state with the lowest point,SELECT highlow.state_name FROM highlow WHERE highlow.lowest_elevation = ( SELECT min ( highlow.lowest_elevation ) FROM highlow ) ;
what is the biggest city in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population = ( SELECT max ( city.population ) FROM city WHERE city.state_name = STATE@0 ) ;
what rivers run through the states that border the state with the capital CITY@0,SELECT river.river_name FROM river WHERE river.traverse IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name IN ( SELECT state.state_name FROM state WHERE state.capital = CITY@0 ) ) ;
what is the population of the capital of the largest state through which the RIVER@0 runs,"SELECT city.population FROM city WHERE city.city_name = ( SELECT state.capital FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state , river WHERE river.traverse = state.state_name AND river.river_name = RIVER@0 ) ) ;"
which state is CITY@0 in,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
what is the shortest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT min ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
what is the longest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT max ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
which states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the population of CITY@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 ;
how many people live in STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
how many rivers are there in STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
what is the highest point in STATE@0,SELECT highlow.highest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
how many people live in CITY@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 ;
how many rivers does STATE@0 have,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
what are the rivers in the state of STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what is the lowest point in STATE@0,SELECT highlow.lowest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
where is CITY@0,SELECT city.state_name FROM city WHERE city.city_name = CITY@0 ;
how high are the highest points of all the states,SELECT highlow.highest_elevation FROM highlow ;
what is the capital of the STATE@0 state,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what are the major rivers in the united states,SELECT river.river_name FROM river ;
what is the size of STATE@0,SELECT state.area FROM state WHERE state.state_name = STATE@0 ;
what is the highest mountain in STATE@0,SELECT highlow.highest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
how high is POINT@0,SELECT highlow.highest_elevation FROM highlow WHERE highlow.highest_point = POINT@0 ;
how many people live in washington dc,SELECT state.population FROM state WHERE state.state_name = 'district of columbia' ;
what is the largest capital,"SELECT city.city_name FROM city WHERE city.population = ( SELECT max ( city.population ) FROM city , state WHERE city.city_name = state.capital ) ;"
how many rivers are called RIVER@0,SELECT count ( river.river_name ) FROM river WHERE river.river_name = RIVER@0 ;
how big is STATE@0,SELECT state.area FROM state WHERE state.state_name = STATE@0 ;
what is the area of the states,SELECT state.area FROM state ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
how many states border STATE@0,SELECT count ( border_info.border ) FROM border_info WHERE border_info.state_name = STATE@0 ;
which state border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
where is mount MOUNTAIN@0 located,SELECT mountain.state_name FROM mountain WHERE mountain.mountain_name = MOUNTAIN@0 ;
what is the highest point in the state with the smallest population,"SELECT highlow.highest_point FROM highlow , state WHERE highlow.state_name = state.state_name AND state.state_name IN ( SELECT state.state_name FROM state WHERE state.population = ( SELECT min ( state.population ) FROM state ) ) ;"
what state has the least population density,SELECT state.state_name FROM state WHERE state.density = ( SELECT min ( state.density ) FROM state ) ;
how many people live in CITY@0 STATE@0,SELECT city.population FROM city WHERE city.city_name = CITY@0 AND city.state_name = STATE@0 ;
what states border states that the RIVER@0 runs through,SELECT border_info.border FROM border_info WHERE border_info.state_name IN ( SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ) ;
which states does the longest river cross,SELECT river.traverse FROM river WHERE river.length = ( SELECT max ( river.length ) FROM river ) ;
which rivers are in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what cities are located in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 ;
what is the population density of the state with the smallest population,SELECT state.density FROM state WHERE state.population = ( SELECT min ( state.population ) FROM state ) ;
what river flows through STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
which state has the largest city,SELECT city.state_name FROM city WHERE city.population = ( SELECT max ( city.population ) FROM city ) ;
what is the longest river that does not run through STATE@0,SELECT distinct river.river_name FROM river WHERE NOT river.traverse = STATE@0 AND river.length = ( SELECT max ( river.length ) FROM river WHERE NOT river.traverse = STATE@0 ) ;
what is the area of STATE@0,SELECT state.area FROM state WHERE state.state_name = STATE@0 ;
what are the largest cities in the states that border the largest state,"SELECT city.city_name FROM city WHERE city.population IN ( SELECT mx FROM ( SELECT state.state_name , max ( city.population ) AS mx FROM state , city WHERE state.state_name = city.state_name AND state.state_name IN ( SELECT border_info.border FROM border_info GROUP BY border_info.border having count ( 1 ) = ( SELECT max ( cnt1 ) FROM ( SELECT border_info.border , count ( 1 ) AS cnt1 FROM border_info GROUP BY border_info.border ) tmp1 ) ) GROUP BY state.state_name ) tmp2 ) ;"
what is the shortest river in the united states,SELECT river.river_name FROM river WHERE river.length = ( SELECT min ( river.length ) FROM river ) ;
what is the highest point in the smallest state,"SELECT highlow.highest_point FROM highlow , state WHERE highlow.state_name = state.state_name AND state.area = ( SELECT min ( state.area ) FROM state ) ;"
what state has the smallest population density,SELECT state.state_name FROM state WHERE state.density = ( SELECT min ( state.density ) FROM state ) ;
how many rivers in STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
what is the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what rivers run through STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
how many people are in the state of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what is the average population per square km in the united states,SELECT sum ( state.population ) / sum ( state.area ) FROM state ;
how large is the largest city in STATE@0,SELECT city.population FROM city WHERE city.state_name = STATE@0 AND city.population = ( SELECT max ( city.population ) FROM city WHERE city.state_name = STATE@0 ) ;
how many rivers are in STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
list the states,SELECT state.state_name FROM state ;
what is the smallest state by area,SELECT state.state_name FROM state WHERE state.area = ( SELECT min ( state.area ) FROM state ) ;
what is the most populous city in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population = ( SELECT max ( city.population ) FROM city WHERE city.state_name = STATE@0 ) ;
how many people live in STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
how many rivers do not traverse the state with the capital CITY@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse NOT IN ( SELECT state.state_name FROM state WHERE state.capital = CITY@0 ) ;
what is the longest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT max ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
how many major cities are in STATE@0,SELECT count ( city.city_name ) FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
how many major cities are there,SELECT count ( city.city_name ) FROM city WHERE city.population > 150000 ;
how high is the highest point of STATE@0,SELECT highlow.highest_elevation FROM highlow WHERE highlow.state_name = STATE@0 ;
what states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
what state has no rivers,SELECT state.state_name FROM state WHERE state.state_name NOT IN ( SELECT river.traverse FROM river ) ;
how many states border STATE@0,SELECT count ( border_info.border ) FROM border_info WHERE border_info.state_name = STATE@0 ;
what is the combined population of all 50 states,SELECT sum ( state.population ) FROM state ;
what is the smallest state that borders STATE@0,SELECT state.state_name FROM state WHERE state.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) AND state.area = ( SELECT min ( state.area ) FROM state WHERE state.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) ) ;
through which states does the RIVER@0 run,SELECT river.traverse FROM river WHERE river.river_name = RIVER@0 ;
name the major lakes in STATE@0,SELECT lake.lake_name FROM lake WHERE lake.state_name = STATE@0 ;
where is the lowest spot in STATE@0,SELECT highlow.lowest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
which state has the most people,SELECT state.state_name FROM state WHERE state.population = ( SELECT max ( state.population ) FROM state ) ;
in which state does the highest point in united states exist,SELECT highlow.state_name FROM highlow WHERE highlow.highest_elevation = ( SELECT max ( highlow.highest_elevation ) FROM highlow ) ;
what is the population of the major cities in STATE@0,SELECT city.population FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
how many rivers are found in STATE@0,SELECT count ( river.river_name ) FROM river WHERE river.traverse = STATE@0 ;
what are the major cities of STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
how many inhabitants does CITY@0 have,SELECT city.population FROM city WHERE city.city_name = CITY@0 ;
what is the tallest mountain in the united states,SELECT mountain.mountain_name FROM mountain WHERE mountain.mountain_altitude = ( SELECT max ( mountain.mountain_altitude ) FROM mountain ) ;
which states have points that are higher than the highest point in STATE@0,SELECT highlow.state_name FROM highlow WHERE highlow.highest_elevation > ( SELECT highlow.highest_elevation FROM highlow WHERE highlow.state_name = STATE@0 ) ;
which state has the sparsest population density,SELECT state.state_name FROM state WHERE state.density = ( SELECT min ( state.density ) FROM state ) ;
how many states does the RIVER@0 river run through,SELECT count ( river.traverse ) FROM river WHERE river.river_name = RIVER@0 ;
what are the major cities in the smallest state in the united states,SELECT city.city_name FROM city WHERE city.population > 150000 AND city.state_name = ( SELECT state.state_name FROM state WHERE state.area = ( SELECT min ( state.area ) FROM state ) ) ;
what is the shortest river in the united states,SELECT river.river_name FROM river WHERE river.length = ( SELECT min ( river.length ) FROM river ) ;
which states border STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
where is STATE@0,SELECT state.country_name FROM state WHERE state.state_name = STATE@0 ;
what rivers are in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
whats the largest city ?,SELECT city.city_name FROM city WHERE city.population = ( SELECT max ( city.population ) FROM city ) ;
which state has the greatest density,SELECT state.state_name FROM state WHERE state.density = ( SELECT max ( state.density ) FROM state ) ;
what is the biggest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT max ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
what rivers are in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 ;
what is the capital of the state with the highest elevation,"SELECT state.capital FROM state , highlow WHERE state.state_name = highlow.state_name AND highlow.highest_elevation = ( SELECT max ( highlow.highest_elevation ) FROM highlow ) ;"
what state has the smallest area,SELECT state.state_name FROM state WHERE state.area = ( SELECT min ( state.area ) FROM state ) ;
what is the area of the largest state,SELECT state.area FROM state WHERE state.area = ( SELECT max ( state.area ) FROM state ) ;
what is the population density of STATE@0,SELECT state.density FROM state WHERE state.state_name = STATE@0 ;
which states adjoin STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
states bordering STATE@0,SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ;
how many cities does STATE@0 have,SELECT count ( city.city_name ) FROM city WHERE city.state_name = STATE@0 ;
how many states have a city named CITY@0,SELECT count ( city.state_name ) FROM city WHERE city.city_name = CITY@0 ;
how many cities are in STATE@0,SELECT count ( city.city_name ) FROM city WHERE city.state_name = STATE@0 ;
what state borders the least states excluding STATE@0 and excluding STATE@1,"SELECT state.state_name FROM state left outer join border_info ON state.state_name = border_info.state_name WHERE state.state_name < > STATE@0 AND state.state_name < > STATE@1 GROUP BY state.state_name having count ( border_info.border ) = ( SELECT min ( cnt ) FROM ( SELECT state.state_name , count ( border_info.border ) AS cnt FROM state left outer join border_info ON state.state_name = border_info.state_name WHERE state.state_name < > STATE@0 AND state.state_name < > STATE@1 GROUP BY state.state_name ) tmp ) ;"
what state is CITY@0 the capital of,SELECT state.state_name FROM state WHERE state.capital = CITY@0 ;
name the rivers in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 ;
what is the lowest point in STATE@0,SELECT highlow.lowest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
what is the shortest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT min ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
what is the lowest point in the united states,SELECT highlow.lowest_point FROM highlow WHERE highlow.lowest_elevation = ( SELECT min ( highlow.lowest_elevation ) FROM highlow ) ;
which capitals are in states that border STATE@0,"SELECT state.capital FROM state , border_info WHERE border_info.border = state.state_name AND border_info.state_name = STATE@0 ;"
how many major cities are in states bordering STATE@0,SELECT count ( city.city_name ) FROM city WHERE city.state_name IN ( SELECT border_info.border FROM border_info WHERE border_info.state_name = STATE@0 ) AND city.population > 150000 ;
what is the capital of STATE@0,SELECT state.capital FROM state WHERE state.state_name = STATE@0 ;
what are the major cities in STATE@0,SELECT city.city_name FROM city WHERE city.state_name = STATE@0 AND city.population > 150000 ;
what can you tell me about the population of STATE@0,SELECT state.population FROM state WHERE state.state_name = STATE@0 ;
what are the major cities of the united states,SELECT city.city_name FROM city WHERE city.population > 150000 ;
what state is CITY@0 the capital of,SELECT state.state_name FROM state WHERE state.capital = CITY@0 ;
what is the highest point in STATE@0,SELECT highlow.highest_point FROM highlow WHERE highlow.state_name = STATE@0 ;
what is the longest river in STATE@0,SELECT river.river_name FROM river WHERE river.traverse = STATE@0 AND river.length = ( SELECT max ( river.length ) FROM river WHERE river.traverse = STATE@0 ) ;
how many states are next to major rivers,SELECT count ( distinct river.traverse ) FROM river WHERE river.length > 750 ;
how many states are there in united states,SELECT count ( state.state_name ) FROM state ;
